date,Controller1.dump,Controller1.res_load,Battery1.soc,Controller1.flow2b,PV1.pv_gen,Wind1.wind_gen,Load1.load_dem,Grid1.flag_warning
2012-01-01 11:00:00,-8.800777392027152,8.800777392027152,20,0,0.0,0.3740957079728464,9.1748731,0
2012-01-01 11:15:00,-13.79990998989278,13.79990998989278,20,0,0.0,0.2520552101072198,14.0519652,0
2012-01-01 11:30:00,-63.97735430424443,63.97735430424443,20,0,0.0,0.22734679575556868,64.2047011,0
2012-01-01 11:45:00,-58.494564972336924,58.494564972336924,20,0,0.0,0.3085991276630688,58.8031641,0
2012-01-01 12:00:00,-18.674564713341667,18.674564713341667,20,0,0.0,0.21156118665833354,18.8861259,0
2012-01-01 12:15:00,-25.363290578268767,25.363290578268767,20,0,0.0,0.2964925217312317,25.6597831,0
2012-01-01 12:30:00,-17.351115578268768,17.351115578268768,20,0,0.0,0.2964925217312317,17.6476081,0
2012-01-01 12:45:00,-44.94872677138393,44.94872677138393,20,0,0.0,0.33878892861606846,45.2875157,0
2012-01-01 13:00:00,-59.23098968559399,59.23098968559399,20,0,0.0,0.3582314144060115,59.5892211,0
2012-01-01 13:15:00,-70.1297239,70.1297239,20,0,0.0,0,70.1297239,0
2012-01-01 13:30:00,-84.48188804007816,84.48188804007816,20,0,0.0,0.46047335992183475,84.9423614,0
2012-01-01 13:45:00,-50.91051493900063,50.91051493900063,20,0,0.0,0.538440060999373,51.448955,0
2012-01-01 14:00:00,-45.71128706426341,45.71128706426341,20,0,0.0,0.5128685357365936,46.2241556,0
