,Controller1.dump,Controller1.res_load,Battery1.soc,Controller1.flow2b,PV1.pv_gen,Wind1.wind_gen,Load1.load_dem,Grid1.flag_warning,Consumption_kW,Energy_MWh,Price_EUR_MWh,Grid_Energy_MWh,Cost_EUR,PV_Energy_MWh,Wind_Energy_MWh,Net_Energy_MWh,Cumulative_Cost_EUR
2012-01-01 07:00:00,-6.9893141177595055,6.991314117759504,10.001,-0.0019999999999988,0.0,0.5921050822404959,7.5834192,0,6.9893141177595055,0.0017473285294398763,73.79,0.0017473285294398763,0.12893537218736847,0,0,0.0017473285294398763,8.291579230144373
2012-01-01 07:15:00,-6.831207093501522,6.833207093501521,10.001,-0.0019999999999988,0.0,0.5343472064984783,7.367554299999999,0,6.831207093501522,0.0017078017733753806,82.55,0.0017078017733753806,0.14097903639213766,0,0,0.0017078017733753806,8.43255826653651
2012-01-01 07:30:00,-15.11615701129288,15.118157011292878,10.001,-0.0019999999999988,0.0,0.5102248887071212,15.6283819,0,15.11615701129288,0.0037790392528232204,89.5,0.0037790392528232204,0.33822401312767825,0,0,0.0037790392528232204,8.77078227966419
2012-01-01 07:45:00,-15.858502069152385,15.860502069152382,10.001,-0.0019999999999988,0.0,0.4881197308476178,16.3486218,0,15.858502069152385,0.003964625517288096,80.63,0.003964625517288096,0.31966775545893916,0,0,0.003964625517288096,9.090450035123128
2012-01-01 08:00:00,-19.88341968839321,19.88541968839321,10.001,-0.0019999999999988,0.0,0.4654202116067912,20.3508399,0,19.88341968839321,0.0049708549220983025,98.97,0.0049708549220983025,0.49196551164006896,0,0,0.0049708549220983025,9.582415546763198
2012-01-01 08:15:00,-49.43836130433887,49.44036130433887,10.001,-0.0019999999999988,0.0,0.476679895661131,49.9170412,0,49.43836130433887,0.012359590326084717,94.81,0.012359590326084717,1.171812758816092,0,0,0.012359590326084717,10.75422830557929
2012-01-01 08:30:00,-51.05027865054676,51.05227865054676,10.001,-0.0019999999999988,0.0,0.4754199494532479,51.52769860000001,0,51.05027865054676,0.01276256966263669,97.25,0.01276256966263669,1.2411598996914182,0,0,0.01276256966263669,11.995388205270707
2012-01-01 08:45:00,-44.01640405046263,44.01840405046262,10.001,-0.0019999999999988,0.0,0.4163662495373838,44.4347703,0,44.01640405046263,0.011004101012615659,98.78,0.011004101012615659,1.0869850980261748,0,0,0.011004101012615659,13.082373303296881
2012-01-01 09:00:00,-23.600559790382103,23.602559790382102,10.001,-0.0019999999999988,0.0,0.3278611096178948,23.9304209,0,23.600559790382103,0.005900139947595526,115.85,0.005900139947595526,0.6835312129289416,0,0,0.005900139947595526,13.765904516225824
2012-01-01 09:15:00,-29.593604490382106,29.595604490382105,10.001,-0.0019999999999988,0.347,0.3278611096178948,30.2704656,0,29.593604490382106,0.007398401122595526,103.32,0.007398401122595526,0.7644028039865698,0,0,0.007398401122595526,14.530307320212394
2012-01-01 09:30:00,-27.952380477119465,27.95438047711946,10.001,-0.0019999999999988,0.607,0.3337921228805426,28.8951726,0,27.952380477119465,0.006988095119279866,100.46,0.006988095119279866,0.7020240356828553,0,0,0.006988095119279866,15.23233135589525
2012-01-01 09:45:00,-18.65360949704672,18.65560949704672,10.001,-0.0019999999999988,0.78,0.3011107029532797,19.7367202,0,18.65360949704672,0.00466340237426168,95.56,0.00466340237426168,0.44563473088444616,0,0,0.00466340237426168,15.677966086779696
2012-01-01 10:00:00,-21.87603254022274,21.87803254022274,10.001,-0.0019999999999988,0.736,0.3133418597772607,22.9273744,0,21.87603254022274,0.005469008135055685,102.49,0.005469008135055685,0.5605186437618571,0,0,0.005469008135055685,16.238484730541554
2012-01-01 10:15:00,-21.1243435448,21.1263435448,10.001,-0.0019999999999988,1.039,0.3308177551999988,22.4961613,0,21.1243435448,0.005281085886199999,95.5,0.005281085886199999,0.5043437021320999,0,0,0.005281085886199999,16.742828432673655
2012-01-01 10:30:00,-19.224356810346368,19.226356810346367,10.001,-0.0019999999999988,1.643,0.2235194896536315,21.0928763,0,19.224356810346368,0.004806089202586592,95.69,0.004806089202586592,0.45989467579551097,0,0,0.004806089202586592,17.202723108469165
2012-01-01 10:45:00,-10.865424492685888,10.867424492685888,10.001,-0.0019999999999988,1.686,0.2304399073141135,12.7838644,0,10.865424492685888,0.002716356123171472,93.96,0.002716356123171472,0.25522882133319147,0,0,0.002716356123171472,17.457951929802356
2012-01-01 11:00:00,-6.423777392027153,6.425777392027152,10.001,-0.0019999999999988,2.375,0.3740957079728464,9.1748731,0,6.423777392027153,0.0016059443480067883,100.51,0.0016059443480067883,0.1614134664181623,0,0,0.0016059443480067883,17.619365396220516
2012-01-01 11:15:00,-11.37990998989278,11.38190998989278,10.001,-0.0019999999999988,2.418,0.2520552101072198,14.0519652,0,11.37990998989278,0.0028449774974731953,96.01,0.0028449774974731953,0.2731462895324015,0,0,0.0028449774974731953,17.89251168575292
2012-01-01 11:30:00,-60.91235430424443,60.914354304244426,10.001,-0.0019999999999988,3.063,0.2273467957555686,64.2047011,0,60.91235430424443,0.015228088576061108,92.05,0.015228088576061108,1.401745553426425,0,0,0.015228088576061108,19.294257239179345
2012-01-01 11:45:00,-55.60256497233692,55.60456497233693,10.001,-0.0019999999999988,2.89,0.3085991276630688,58.8031641,0,55.60256497233692,0.01390064124308423,90.42,0.01390064124308423,1.256895981199676,0,0,0.01390064124308423,20.55115322037902
2012-01-01 12:00:00,-16.47056471334167,16.47256471334167,10.001,-0.0019999999999988,2.202,0.2115611866583335,18.8861259,0,16.47056471334167,0.004117641178335418,93.11,0.004117641178335418,0.38339357011481073,0,0,0.004117641178335418,20.934546790493833
2012-01-01 12:15:00,-22.040290578268767,22.04229057826877,10.001,-0.0019999999999988,3.321,0.2964925217312317,25.6597831,0,22.040290578268767,0.005510072644567192,92.45,0.005510072644567192,0.5094062159902368,0,0,0.005510072644567192,21.44395300648407
2012-01-01 12:30:00,-14.545115578268769,14.547115578268768,10.001,-0.0019999999999988,2.804,0.2964925217312317,17.6476081,0,14.545115578268769,0.003636278894567192,99.76,0.003636278894567192,0.3627551825220231,0,0,0.003636278894567192,21.80670818900609
2012-01-01 12:45:00,-42.09972677138393,42.10172677138393,10.001,-0.0019999999999988,2.847,0.3387889286160684,45.2875157,0,42.09972677138393,0.010524931692845981,99.85,0.010524931692845981,1.0509144295306712,0,0,0.010524931692845981,22.857622618536762
2012-01-01 13:00:00,-55.908989685594,55.91098968559399,10.001,-0.0019999999999988,3.32,0.3582314144060115,59.5892211,0,55.908989685594,0.013977247421398501,95.08,0.013977247421398501,1.3289566848265695,0,0,0.013977247421398501,24.18657930336333
2012-01-01 13:15:00,-65.79256659173565,65.79456659173565,10.001,-0.0019999999999988,3.664,0.6711573082643545,70.1297239,0,65.79256659173565,0.01644814164793391,96.85,0.01644814164793391,1.5930025186023993,0,0,0.01644814164793391,25.77958182196573
2012-01-01 13:30:00,-81.28788804007816,81.28988804007815,10.001,-0.0019999999999988,3.192,0.4604733599218347,84.9423614,0,81.28788804007816,0.020321972010019538,97.38,0.020321972010019538,1.9789536343357026,0,0,0.020321972010019538,27.758535456301434
2012-01-01 13:45:00,-48.70751493900063,48.70951493900063,10.001,-0.0019999999999988,2.201,0.538440060999373,51.448955,0,48.70751493900063,0.012176878734750159,95.9,0.012176878734750159,1.1677626706625404,0,0,0.012176878734750159,28.926298126963975
2012-01-01 14:00:00,-42.94828706426341,42.95028706426341,10.001,-0.0019999999999988,2.761,0.5128685357365936,46.2241556,0,42.94828706426341,0.010737071766065852,81.02,0.010737071766065852,0.8699175544866553,0,0,0.010737071766065852,29.79621568145063
2012-01-01 14:15:00,-49.2055489643228,49.2075489643228,10.001,-0.0019999999999988,3.373,0.5208542356772068,53.1014032,0,49.2055489643228,0.012301387241080701,77.32,0.012301387241080701,0.9511432614803598,0,0,0.012301387241080701,30.74735894293099
2012-01-01 14:30:00,-40.57316947275315,40.575169472753146,10.001,-0.0019999999999988,2.89,0.4830130272468545,43.9481825,0,40.57316947275315,0.010143292368188287,76.66,0.010143292368188287,0.777584792945314,0,0,0.010143292368188287,31.524943735876306
2012-01-01 14:45:00,-41.572449337487285,41.57444933748729,10.001,-0.0019999999999988,1.469,0.5370734625127098,43.5805228,0,41.572449337487285,0.010393112334371821,77.0,0.010393112334371821,0.8002696497466303,0,0,0.010393112334371821,32.32521338562294
2012-01-01 15:00:00,-42.627623207978814,42.62962320797881,10.001,-0.0019999999999988,0.994,0.5316301920211931,44.1552534,0,42.627623207978814,0.010656905801994703,89.9,0.010656905801994703,0.9580558315993238,0,0,0.010656905801994703,33.28326921722226
2012-01-01 15:15:00,-80.61719872200308,80.61919872200308,10.001,-0.0019999999999988,0.649,0.6399699779969124,81.90816869999999,0,80.61719872200308,0.02015429968050077,99.22,0.02015429968050077,1.9997096142992865,0,0,0.02015429968050077,35.28297883152155
2012-01-01 15:30:00,-43.29958196818852,43.30158196818852,10.001,-0.0019999999999988,1.168,0.3666353318114712,44.8362173,0,43.29958196818852,0.01082489549204713,111.8,0.01082489549204713,1.210223316010869,0,0,0.01082489549204713,36.493202147532415
2012-01-01 15:45:00,-40.16282083642324,40.16482083642324,10.001,-0.0019999999999988,1.513,0.3551133635767631,42.0329342,0,40.16282083642324,0.010040705209105811,100.85,0.010040705209105811,1.012605120338321,0,0,0.010040705209105811,37.505807267870736
2012-01-01 16:00:00,-41.30463732475798,41.30663732475798,10.001,-0.0019999999999988,1.167,0.6648405752420146,43.1384779,0,41.30463732475798,0.010326159331189494,86.6,0.010326159331189494,0.8942453980810101,0,0,0.010326159331189494,38.40005266595175
2012-01-01 16:15:00,-30.18212837160767,30.18412837160767,10.001,-0.0019999999999988,0.0,0.6445851283923272,30.8287135,0,30.18212837160767,0.007545532092901918,92.92,0.007545532092901918,0.7011308420724462,0,0,0.007545532092901918,39.10118350802419
2012-01-01 16:30:00,-36.303723349267,36.305723349267,10.001,-0.0019999999999988,0.0,0.5036555507329976,36.8093789,0,36.303723349267,0.00907593083731675,95.61,0.00907593083731675,0.8677497473558544,0,0,0.00907593083731675,39.968933255380044
2012-01-01 16:45:00,-36.179607107708,36.18160710770799,10.001,-0.0019999999999988,0.0,0.3288446922920088,36.5104518,0,36.179607107708,0.009044901776927001,101.38,0.009044901776927001,0.9169721421448593,0,0,0.009044901776927001,40.8859053975249
2012-01-01 17:00:00,-32.608594878782114,32.61059487878211,10.001,-0.0019999999999988,0.0,0.5964874212178958,33.2070823,0,32.608594878782114,0.008152148719695529,91.58,0.008152148719695529,0.7465737797497165,0,0,0.008152148719695529,41.63247917727462
2012-01-01 17:15:00,-35.345637063320765,35.34763706332077,10.001,-0.0019999999999988,0.0,0.5453078366792381,35.8929449,0,35.345637063320765,0.008836409265830191,96.23,0.008836409265830191,0.8503276636508393,0,0,0.008836409265830191,42.482806840925456
2012-01-01 17:30:00,-45.75944948396352,45.76144948396352,10.001,-0.0019999999999988,0.0,0.5719378160364776,46.3333873,0,45.75944948396352,0.01143986237099088,95.8,0.01143986237099088,1.0959388151409264,0,0,0.01143986237099088,43.57874565606638
2012-01-01 17:45:00,-61.6060176,61.6080176,10.001,-0.0019999999999988,0.0,0.0,61.6080176,0,61.6060176,0.0154015044,96.0,0.0154015044,1.4785444224,0,0,0.0154015044,45.05729007846638
2012-01-01 18:00:00,-63.46878480000001,63.4707848,10.001,-0.0019999999999988,0.0,0.0,63.4707848,0,63.46878480000001,0.015867196200000003,100.16,0.015867196200000003,1.5892583713920003,0,0,0.015867196200000003,46.64654844985838
2012-01-01 18:15:00,-57.13666257439638,57.13866257439638,10.001,-0.0019999999999988,0.0,0.5862954256036143,57.724958,0,57.13666257439638,0.014284165643599096,94.48,0.014284165643599096,1.3495679700072427,0,0,0.014284165643599096,47.99611641986562
2012-01-01 18:30:00,-47.48675286968091,47.48875286968091,10.001,-0.0019999999999988,0.0,0.6008913303190934,48.0896442,0,47.48675286968091,0.011871688217420228,94.48,0.011871688217420228,1.1216371027818632,0,0,0.011871688217420228,49.11775352264748
2012-01-01 18:45:00,-93.90642160807334,93.90842160807334,10.001,-0.0019999999999988,0.0,0.5221931919266621,94.4306148,0,93.90642160807334,0.023476605402018336,77.0,0.023476605402018336,1.8076986159554118,0,0,0.023476605402018336,50.92545213860289
2012-01-01 19:00:00,-121.27942303580213,121.2814230358021,10.001,-0.0019999999999988,0.0,0.494553564197882,121.7759766,1,121.27942303580213,0.03031985575895053,102.22,0.03031985575895053,3.0992956556799234,0,0,0.03031985575895053,54.02474779428282
2012-01-01 19:15:00,-111.393036536076,111.395036536076,10.001,-0.0019999999999988,0.0,0.361367663923996,111.7564042,1,111.393036536076,0.027848259134018997,94.71,0.027848259134018997,2.637508622582939,0,0,0.027848259134018997,56.66225641686576
2012-01-01 19:30:00,-103.11123200380956,103.11323200380954,10.001,-0.0019999999999988,0.0,0.5805238961904673,103.6937559,1,103.11123200380956,0.02577780800095239,90.22,0.02577780800095239,2.3256738378459247,0,0,0.02577780800095239,58.987930254711685
2012-01-01 19:45:00,-98.0703741213956,98.07237412139558,10.001,-0.0019999999999988,0.0,0.7148447786044166,98.7872189,0,98.0703741213956,0.0245175935303489,80.7,0.0245175935303489,1.9785697978991563,0,0,0.0245175935303489,60.96650005261084
2012-01-01 20:00:00,-86.84632334096551,86.8483233409655,10.001,-0.0019999999999988,0.0,0.564847759034494,87.4131711,0,86.84632334096551,0.021711580835241377,100.95,0.021711580835241377,2.191784085317617,0,0,0.021711580835241377,63.158284137928455
2012-01-01 20:15:00,-76.22526246432497,76.22726246432497,10.001,-0.0019999999999988,0.0,0.7672954356750445,76.9945579,0,76.22526246432497,0.019056315616081242,85.83,0.019056315616081242,1.635603569328253,0,0,0.019056315616081242,64.7938877072567
