date,Controller1.dump,Controller1.res_load,Battery1.soc,Controller1.flow2b,PV1.pv_gen,Wind1.wind_gen,Load1.load_dem,Grid1.flag_warning
2012-01-01 11:00:00,-1.6697773920271564,4.049777392027152,10.238,-2.3799999999999955,4.751,0.3740957079728464,9.1748731,0
2012-01-01 11:15:00,-7.243909989892774,8.96390998989278,10.172,-1.720000000000006,4.836,0.2520552101072198,14.0519652,0
2012-01-01 11:30:00,-56.61135430424443,57.85135430424443,10.124,-1.2400000000000055,6.126,0.22734679575556868,64.2047011,0
2012-01-01 11:45:00,-51.814564972336925,52.71456497233692,10.09,-0.8999999999999986,5.78,0.3085991276630688,58.8031641,0
2012-01-01 12:00:00,-13.620564713341672,14.270564713341667,10.065,-0.649999999999995,4.404,0.21156118665833354,18.8861259,0
2012-01-01 12:15:00,-18.251290578268762,18.721290578268768,10.047,-0.47000000000000597,6.642,0.2964925217312317,25.6597831,0
2012-01-01 12:30:00,-11.40311557826876,11.743115578268768,10.034,-0.34000000000000696,5.608,0.2964925217312317,17.6476081,0
2012-01-01 12:45:00,-39.00472677138393,39.25472677138393,10.025,-0.25000000000000355,5.694,0.33878892861606846,45.2875157,0
2012-01-01 13:00:00,-52.41098968559398,52.59098968559399,10.018,-0.18000000000000682,6.64,0.3582314144060115,59.5892211,0
2012-01-01 13:15:00,-0.0,-237.19927610000002,10.013,237.19927610000002,7.329,300,70.1297239,0
2012-01-01 13:30:00,-55.46688804007816,78.09688804007816,12.263,-22.63,6.385,0.46047335992183475,84.9423614,0
2012-01-01 13:45:00,-30.167514939000625,46.50751493900063,11.634,-16.340000000000003,4.403,0.538440060999373,51.448955,0
2012-01-01 14:00:00,-28.38828706426341,40.188287064263406,11.18,-11.799999999999997,5.523,0.5128685357365936,46.2241556,0
2012-01-01 14:15:00,-37.315548964322794,45.8355489643228,10.852,-8.520000000000003,6.745,0.5208542356772068,53.1014032,0
2012-01-01 14:30:00,-31.535169472753143,37.685169472753145,10.615,-6.150000000000002,5.78,0.4830130272468545,43.9481825,0
2012-01-01 14:45:00,-35.66644933748728,40.10644933748729,10.444,-4.440000000000008,2.937,0.5370734625127098,43.5805228,0
2012-01-01 15:00:00,-38.42462320797881,41.63462320797881,10.321,-3.2099999999999973,1.989,0.5316301920211931,44.1552534,0
2012-01-01 15:15:00,-0.0,-219.38983130000003,10.232,219.38983130000003,1.298,300,81.90816869999999,0
2012-01-01 15:30:00,-17.314581968188527,42.13458196818852,12.482,-24.819999999999993,2.335,0.36663533181147123,44.836217299999994,0
2012-01-01 15:45:00,-20.721820836423248,38.65182083642324,11.793,-17.929999999999993,3.026,0.35511336357676315,42.0329342,0
2012-01-01 16:00:00,-0.0,-259.1965221,11.295,259.1965221,2.335,300,43.1384779,0
2012-01-01 16:15:00,-0.0,-269.1712865,13.545,269.1712865,0.0,300,30.8287135,0
2012-01-01 16:30:00,-0.0,36.305723349267,15.795,-36.305723349267,0.0,0.5036555507329976,36.8093789,0
2012-01-01 16:45:00,-0.0,36.18160710770799,14.787,-36.18160710770799,0.0,0.3288446922920088,36.5104518,0
2012-01-01 17:00:00,-0.0,32.61059487878211,13.782,-32.61059487878211,0.0,0.5964874212178958,33.2070823,0
2012-01-01 17:15:00,-6.5876370633207735,35.34763706332077,12.876,-28.759999999999994,0.0,0.5453078366792381,35.8929449,0
2012-01-01 17:30:00,-24.991449483963518,45.76144948396352,12.077,-20.77,0.0,0.5719378160364776,46.3333873,0
2012-01-01 17:45:00,-0.0,-238.39198240000002,11.5,238.39198240000002,0.0,300,61.6080176,0
2012-01-01 18:00:00,-0.0,-236.5292152,13.75,236.5292152,0.0,300,63.470784800000004,0
2012-01-01 18:15:00,-0.0,57.13866257439638,16.0,-57.13866257439638,0.0,0.5862954256036143,57.724957999999994,0
2012-01-01 18:30:00,-3.358752869680906,47.48875286968091,14.413,-44.13,0.0,0.6008913303190934,48.0896442,0
2012-01-01 18:45:00,-62.03842160807335,93.90842160807334,13.187,-31.869999999999994,0.0,0.5221931919266621,94.4306148,0
2012-01-01 19:00:00,-98.26142303580211,121.2814230358021,12.302,-23.019999999999996,0.0,0.49455356419788205,121.77597659999999,0
2012-01-01 19:15:00,-94.765036536076,111.39503653607599,11.663,-16.630000000000003,0.0,0.36136766392399605,111.75640419999999,0
2012-01-01 19:30:00,-91.10323200380954,103.11323200380954,11.201,-12.010000000000005,0.0,0.5805238961904673,103.69375590000001,0
2012-01-01 19:45:00,-0.0,-201.2127811,10.867,201.2127811,0.0,300,98.7872189,0
2012-01-01 20:00:00,-55.6783233409655,86.8483233409655,13.117,-31.17000000000001,0.0,0.564847759034494,87.4131711,0
2012-01-01 20:15:00,-0.0,-223.00544209999998,12.251,223.00544209999998,0.0,300,76.9945579,0
2012-01-01 20:30:00,-26.424944740078175,71.43494474007817,14.501,-45.00999999999999,0.0,0.46047335992183475,71.8954181,0
2012-01-01 20:45:00,-4.700561269454397,37.210561269454395,13.251,-32.51,0.0,0.3655777305456004,37.576139,0
2012-01-01 21:00:00,-0.0,-269.34350440000003,12.348,269.34350440000003,0.0,300,30.6564956,0
2012-01-01 21:15:00,-0.0,-267.318094,14.598,267.318094,0.0,300,32.681906,0
2012-01-01 21:30:00,-0.0,24.338826253062855,16.848,-24.338826253062855,0.0,0.4997411469371421,24.8385674,0
2012-01-01 21:45:00,-0.0,24.014891280029595,16.172,-24.014891280029595,0.0,0.3029713199704061,24.3178626,0
2012-01-01 22:00:00,-0.0,25.578161424082555,15.505,-25.578161424082555,0.0,0.3190969759174468,25.897258400000002,0
2012-01-01 22:15:00,-0.0,22.7623479535666,14.794,-22.7623479535666,0.0,0.17695404643340257,22.939302,0
2012-01-01 22:30:00,-0.0,22.82048051386225,14.162,-22.82048051386225,0.0,0.44463838613775103,23.2651189,0
2012-01-01 22:45:00,-0.0,-281.1372948,13.528,281.1372948,0.0,300,18.8627052,0
2012-01-01 23:00:00,-0.0,9.294081069152382,15.778,-9.294081069152382,0.0,0.48811973084761784,9.7822008,0
2012-01-01 23:15:00,-0.0,9.29633652740308,15.52,-9.29633652740308,0.0,0.44103647259692,9.737373,0
2012-01-01 23:30:00,-4.451159731472245,57.07115973147225,15.262,-52.620000000000005,0.0,0.43270776852775344,57.503867500000005,0
