date,Controller1.dump,Controller1.res_load,Battery1.soc,Controller1.flow2b,PV1.pv_gen,Wind1.wind_gen,Load1.load_dem,Grid1.flag_warning
2012-02-01 06:30:00,-25.20390584090636,25.20390584090636,10,0,0.0,0.09397654590936394,26.143671299999998,0
2012-02-01 06:45:00,-6.261519741217259,6.261519741217259,10,0,0.0,0.125600365878274,7.517523399999999,0
2012-02-01 07:00:00,-9.7128304218322,9.7128304218322,10,0,0.0,0.14519821781678,11.1648126,0
2012-02-01 07:15:00,-16.829566620240534,16.829566620240534,10,0,0.0,0.14634300797594665,18.2929967,0
2012-02-01 07:30:00,-23.16394803953127,23.16394803953127,10,0,0.0,0.14236239604687292,24.587571999999998,0
2012-02-01 07:45:00,-27.0511877112575,27.0511877112575,10,0,0.0,0.15156905887424987,28.5668783,0
2012-02-01 08:00:00,-23.436677986319438,23.436677986319438,10,0,0.0,0.10097823136805656,24.446460300000002,0
2012-02-01 08:15:00,-22.31112971629795,22.31112971629795,10,0,0.0,0.0494959083702053,22.8060888,0
2012-02-01 08:30:00,-11.738343834147948,11.738343834147948,10,0,0.0,0.050618646585205235,12.2445303,0
2012-02-01 08:45:00,-7.393002386416012,7.393002386416012,10,0,0.0,0.04260019135839886,7.8190043000000005,0
2012-02-01 09:00:00,-11.379219905465693,11.379219905465693,10,0,0.002,0.039406559453430814,11.7752855,0
2012-02-01 09:15:00,-13.669746534227013,13.669746534227013,10,0,0.006,0.03202509657729851,13.995997499999998,0
2012-02-01 09:30:00,-13.576795639229914,13.576795639229914,10,0,0.008,0.04234861607700856,14.008281799999999,0
2012-02-01 09:45:00,-13.21413594011219,13.21413594011219,10,0,0.013,0.07677912598878121,13.994927200000001,0
2012-02-01 10:00:00,-10.500780129679367,10.500780129679367,10,0,0.016,0.07603490703206323,11.2771292,0
2012-02-01 10:15:00,-8.258818286273751,8.258818286273751,10,0,0.018,0.0727454013726248,9.0042723,0
2012-02-01 10:30:00,-21.951354303516894,21.951354303516894,10,0,0.021,0.07715304964831064,22.7438848,0
2012-02-01 10:45:00,-52.26222411828483,52.26222411828483,10,0,0.021,0.05927027817151735,52.8759269,0
2012-02-01 11:00:00,-53.658536523313956,53.658536523313956,10,0,0.026,0.024217847668603933,53.926715,0
2012-02-01 11:15:00,-40.94328344783596,40.94328344783596,10,0,0.023,0.03706156521640396,41.336899100000004,0
2012-02-01 11:30:00,-17.237390289340308,17.237390289340308,10,0,0.026,0.05408847106596918,17.804275,0
2012-02-01 11:45:00,-15.830529008085724,15.830529008085724,10,0,0.036,0.06477289919142767,16.514258,0
2012-02-01 12:00:00,-9.712529887563838,9.712529887563838,10,0,0.037,0.061496661243616225,10.364496500000001,0
