,Controller1.dump,Controller1.res_load,Battery1.soc,Controller1.flow2b,PV1.pv_gen,Wind1.wind_gen,Load1.load_dem,Grid1.flag_warning,Consumption_kW,Energy_MWh,Price_EUR_MWh,Grid_Energy_MWh,Cost_EUR,PV_Energy_MWh,Wind_Energy_MWh,Net_Energy_MWh,Cumulative_Cost_EUR
2012-01-01 03:00:00,-16.544927196205965,16.544927196205965,20,0,0.0,0.2706353037940336,16.8155625,0,16.544927196205965,0.004136231799051491,45.98,0.004136231799051491,0.19018393812038756,0,0,0.004136231799051491,4.320918194704205
2012-01-01 03:15:00,-15.548926781784555,15.548926781784555,20,0,0.0,0.309543818215441,15.8584706,0,15.548926781784555,0.0038872316954461387,46.22,0.0038872316954461387,0.17966784896352053,0,0,0.0038872316954461387,4.500586043667725
2012-01-01 03:30:00,-16.235033710815674,16.235033710815674,20,0,0.0,0.3162106891843276,16.5512444,0,16.235033710815674,0.004058758427703918,45.03,0.004058758427703918,0.18276589199950743,0,0,0.004058758427703918,4.683351935667233
2012-01-01 03:45:00,-10.608539434914809,10.608539434914809,20,0,0.0,0.3645221650851942,10.9730616,0,10.608539434914809,0.0026521348587287023,45.98,0.0026521348587287023,0.12194516080434573,0,0,0.0026521348587287023,4.805297096471579
2012-01-01 04:00:00,-23.67356653294103,23.67356653294103,20,0,0.0,0.397082667058967,24.0706492,0,23.67356653294103,0.005918391633235258,50.83,0.005918391633235258,0.30083184671734814,0,0,0.005918391633235258,5.106128943188927
2012-01-01 04:15:00,-24.41091558556188,24.41091558556188,20,0,0.0,0.4186751144381196,24.8295907,0,24.41091558556188,0.0061027288963904705,51.07,0.0061027288963904705,0.31166636473866133,0,0,0.0061027288963904705,5.417795307927588
2012-01-01 04:30:00,-27.722546209376617,27.722546209376617,20,0,0.0,0.4256528906233827,28.1481991,0,27.722546209376617,0.006930636552344154,52.47,0.006930636552344154,0.3636504999014978,0,0,0.006930636552344154,5.781445807829086
2012-01-01 04:45:00,-30.762408124245898,30.762408124245898,20,0,0.0,0.5398089757541035,31.3022171,0,30.762408124245898,0.007690602031061474,58.75,0.007690602031061474,0.4518228693248616,0,0,0.007690602031061474,6.233268677153948
2012-01-01 05:00:00,-33.16297295799734,33.16297295799734,20,0,0.0,0.5075903420026552,33.6705633,0,33.16297295799734,0.008290743239499335,48.37,0.008290743239499335,0.4010232504945828,0,0,0.008290743239499335,6.634291927648531
2012-01-01 05:15:00,-32.795712459014055,32.795712459014055,20,0,0.0,0.4817419409859457,33.2774544,0,32.795712459014055,0.008198928114753513,53.32,0.008198928114753513,0.43716684707865733,0,0,0.008198928114753513,7.071458774727188
2012-01-01 05:30:00,-33.361316531520664,33.361316531520664,20,0,0.0,0.574790368479331,33.9361069,0,33.361316531520664,0.008340329132880166,56.21,0.008340329132880166,0.46880990055919414,0,0,0.008340329132880166,7.540268675286383
2012-01-01 05:45:00,-29.18233519641652,29.18233519641652,20,0,0.0,0.650773103583484,29.8331083,0,29.18233519641652,0.0072955837991041305,74.53,0.0072955837991041305,0.5437398605472309,0,0,0.0072955837991041305,8.084008535833613
2012-01-01 06:00:00,-23.544517474185437,23.544517474185437,20,0,0.0,0.6775139258145675,24.2220314,0,23.544517474185437,0.005886129368546359,61.09,0.005886129368546359,0.3595836431244971,0,0,0.005886129368546359,8.44359217895811
2012-01-01 06:15:00,-18.01464733247146,18.01464733247146,20,0,0.0,0.7131938675285423,18.7278412,0,18.01464733247146,0.004503661833117865,74.89,0.004503661833117865,0.3372792346821969,0,0,0.004503661833117865,8.780871413640305
2012-01-01 06:30:00,-7.946159895738282,7.946159895738282,20,0,0.0,0.6384365042617164,8.584596399999999,0,7.946159895738282,0.0019865399739345704,83.01,0.0019865399739345704,0.1649026832363087,0,0,0.0019865399739345704,8.945774096876614
2012-01-01 06:45:00,-12.526951172948587,12.526951172948587,20,0,0.0,0.6187237270514134,13.1456749,0,12.526951172948587,0.003131737793237147,95.76,0.003131737793237147,0.2998952110803892,0,0,0.003131737793237147,9.245669307957003
2012-01-01 07:00:00,-6.991314117759504,6.991314117759504,20,0,0.0,0.5921050822404959,7.5834192,0,6.991314117759504,0.0017478285294398762,73.79,0.0017478285294398762,0.12897226718736848,0,0,0.0017478285294398762,9.374641575144372
2012-01-01 07:15:00,-6.833207093501521,6.833207093501521,20,0,0.0,0.5343472064984783,7.367554299999999,0,6.833207093501521,0.0017083017733753802,82.55,0.0017083017733753802,0.14102031139213764,0,0,0.0017083017733753802,9.51566188653651
2012-01-01 07:30:00,-15.118157011292878,15.118157011292878,20,0,0.0,0.5102248887071212,15.6283819,0,15.118157011292878,0.0037795392528232196,89.5,0.0037795392528232196,0.3382687631276782,0,0,0.0037795392528232196,9.853930649664187
2012-01-01 07:45:00,-15.860502069152382,15.860502069152382,20,0,0.0,0.4881197308476178,16.3486218,0,15.860502069152382,0.003965125517288095,80.63,0.003965125517288095,0.31970807045893906,0,0,0.003965125517288095,10.173638720123126
2012-01-01 08:00:00,-19.88541968839321,19.88541968839321,20,0,0.0,0.4654202116067912,20.3508399,0,19.88541968839321,0.004971354922098302,98.97,0.004971354922098302,0.492014996640069,0,0,0.004971354922098302,10.665653716763195
2012-01-01 08:15:00,-49.44036130433887,49.44036130433887,20,0,0.0,0.476679895661131,49.9170412,0,49.44036130433887,0.012360090326084717,94.81,0.012360090326084717,1.1718601638160921,0,0,0.012360090326084717,11.837513880579287
2012-01-01 08:30:00,-51.05227865054676,51.05227865054676,20,0,0.0,0.4754199494532479,51.52769860000001,0,51.05227865054676,0.01276306966263669,97.25,0.01276306966263669,1.2412085246914182,0,0,0.01276306966263669,13.078722405270705
2012-01-01 08:45:00,-44.01840405046262,44.01840405046262,20,0,0.0,0.4163662495373838,44.4347703,0,44.01840405046262,0.011004601012615656,98.78,0.011004601012615656,1.0870344880261744,0,0,0.011004601012615656,14.16575689329688
2012-01-01 09:00:00,-23.602559790382102,23.602559790382102,20,0,0.0,0.3278611096178948,23.9304209,0,23.602559790382102,0.0059006399475955255,115.85,0.0059006399475955255,0.6835891379289416,0,0,0.0059006399475955255,14.84934603122582
2012-01-01 09:15:00,-29.942604490382102,29.942604490382102,20,0,0.0,0.3278611096178948,30.2704656,0,29.942604490382102,0.007485651122595525,103.32,0.007485651122595525,0.7734174739865696,0,0,0.007485651122595525,15.62276350521239
2012-01-01 09:30:00,-28.56138047711946,28.56138047711946,20,0,0.0,0.3337921228805426,28.8951726,0,28.56138047711946,0.007140345119279865,100.46,0.007140345119279865,0.7173190706828552,0,0,0.007140345119279865,16.340082575895245
2012-01-01 09:45:00,-19.43560949704672,19.43560949704672,20,0,0.0,0.3011107029532797,19.7367202,0,19.43560949704672,0.00485890237426168,95.56,0.00485890237426168,0.46431671088444615,0,0,0.00485890237426168,16.80439928677969
2012-01-01 10:00:00,-22.61403254022274,22.61403254022274,20,0,0.0,0.3133418597772607,22.9273744,0,22.61403254022274,0.005653508135055685,102.49,0.005653508135055685,0.5794280487618572,0,0,0.005653508135055685,17.38382733554155
2012-01-01 10:15:00,-22.1653435448,22.1653435448,20,0,0.0,0.3308177551999988,22.4961613,0,22.1653435448,0.005541335886199999,95.5,0.005541335886199999,0.5291975771320999,0,0,0.005541335886199999,17.91302491267365
2012-01-01 10:30:00,-20.869356810346368,20.869356810346368,20,0,0.0,0.2235194896536315,21.0928763,0,20.869356810346368,0.005217339202586592,95.69,0.005217339202586592,0.499247188295511,0,0,0.005217339202586592,18.412272100969158
